,type,strikes,maturities,implied_volatilities,Spot,T0
184,put,40000.0,1648195200.0,0.9056000000000001,46776.29,2021-12-14 09:00:07.485554
185,put,35000.0,1648195200.0,0.9256,46776.29,2021-12-14 09:00:07.485554
186,put,120000.0,1648195200.0,0.9867,46776.29,2021-12-14 09:00:07.485554
187,put,30000.0,1648195200.0,0.9559000000000001,46776.29,2021-12-14 09:00:07.485554
188,put,250000.0,1648195200.0,1.166,46776.29,2021-12-14 09:00:07.485554
189,put,18000.0,1648195200.0,1.1016,46776.29,2021-12-14 09:00:07.485554
190,put,70000.0,1648195200.0,0.8912,46776.29,2021-12-14 09:00:07.485554
191,put,400000.0,1648195200.0,1.3502,46776.29,2021-12-14 09:00:07.485554
192,put,200000.0,1648195200.0,1.1103,46776.29,2021-12-14 09:00:07.485554
193,put,50000.0,1648195200.0,0.8832,46776.29,2021-12-14 09:00:07.485554
194,put,150000.0,1648195200.0,1.047,46776.29,2021-12-14 09:00:07.485554
195,put,100000.0,1648195200.0,0.9487000000000001,46776.29,2021-12-14 09:00:07.485554
196,put,60000.0,1648195200.0,0.882,46776.29,2021-12-14 09:00:07.485554
197,put,20000.0,1648195200.0,1.0691,46776.29,2021-12-14 09:00:07.485554
198,put,16000.0,1648195200.0,1.1338,46776.29,2021-12-14 09:00:07.485554
199,put,15000.0,1648195200.0,1.1448,46776.29,2021-12-14 09:00:07.485554
200,put,25000.0,1648195200.0,1.0014,46776.29,2021-12-14 09:00:07.485554
201,put,80000.0,1648195200.0,0.9075,46776.29,2021-12-14 09:00:07.485554
202,put,300000.0,1648195200.0,1.1892,46776.29,2021-12-14 09:00:07.485554
203,put,22000.0,1648195200.0,1.0390000000000001,46776.29,2021-12-14 09:00:07.485554
204,put,150000.0,1656057600.0,0.951,46776.29,2021-12-14 09:00:07.485554
205,put,300000.0,1656057600.0,1.0667,46776.29,2021-12-14 09:00:07.485554
206,put,25000.0,1656057600.0,0.9584999999999999,46776.29,2021-12-14 09:00:07.485554
207,put,60000.0,1656057600.0,0.8892,46776.29,2021-12-14 09:00:07.485554
208,put,90000.0,1656057600.0,0.9033,46776.29,2021-12-14 09:00:07.485554
209,put,35000.0,1656057600.0,0.9198000000000001,46776.29,2021-12-14 09:00:07.485554
210,put,40000.0,1656057600.0,0.9106000000000001,46776.29,2021-12-14 09:00:07.485554
211,put,50000.0,1656057600.0,0.8911,46776.29,2021-12-14 09:00:07.485554
212,put,250000.0,1656057600.0,1.033,46776.29,2021-12-14 09:00:07.485554
213,put,80000.0,1656057600.0,0.8976999999999999,46776.29,2021-12-14 09:00:07.485554
214,put,70000.0,1656057600.0,0.893,46776.29,2021-12-14 09:00:07.485554
215,put,100000.0,1656057600.0,0.9129999999999999,46776.29,2021-12-14 09:00:07.485554
216,put,30000.0,1656057600.0,0.9351,46776.29,2021-12-14 09:00:07.485554
217,put,200000.0,1656057600.0,0.9922,46776.29,2021-12-14 09:00:07.485554
218,put,20000.0,1656057600.0,0.9903,46776.29,2021-12-14 09:00:07.485554
219,put,15000.0,1656057600.0,1.0515999999999999,46776.29,2021-12-14 09:00:07.485554
220,put,120000.0,1656057600.0,0.9269,46776.29,2021-12-14 09:00:07.485554
221,put,60000.0,1664524800.0,0.8883,46776.29,2021-12-14 09:00:07.485554
222,put,50000.0,1664524800.0,0.8922,46776.29,2021-12-14 09:00:07.485554
223,put,120000.0,1664524800.0,0.9034,46776.29,2021-12-14 09:00:07.485554
224,put,400000.0,1664524800.0,1.0134,46776.29,2021-12-14 09:00:07.485554
225,put,300000.0,1664524800.0,0.9769,46776.29,2021-12-14 09:00:07.485554
226,put,350000.0,1664524800.0,0.996,46776.29,2021-12-14 09:00:07.485554
227,put,90000.0,1664524800.0,0.8955,46776.29,2021-12-14 09:00:07.485554
228,put,250000.0,1664524800.0,0.9538,46776.29,2021-12-14 09:00:07.485554
229,put,25000.0,1664524800.0,0.9355,46776.29,2021-12-14 09:00:07.485554
230,put,100000.0,1664524800.0,0.8972,46776.29,2021-12-14 09:00:07.485554
231,put,30000.0,1664524800.0,0.9226000000000001,46776.29,2021-12-14 09:00:07.485554
232,put,70000.0,1664524800.0,0.8884000000000001,46776.29,2021-12-14 09:00:07.485554
233,put,40000.0,1664524800.0,0.9004000000000001,46776.29,2021-12-14 09:00:07.485554
234,put,80000.0,1664524800.0,0.8946999999999999,46776.29,2021-12-14 09:00:07.485554
235,put,150000.0,1664524800.0,0.9146,46776.29,2021-12-14 09:00:07.485554
236,put,200000.0,1664524800.0,0.934,46776.29,2021-12-14 09:00:07.485554
237,call,46000.0,1639468800.0,0.7795000000000001,46776.29,2021-12-14 09:00:07.485554
238,call,58000.0,1639468800.0,0.9497,46776.29,2021-12-14 09:00:07.485554
239,call,55000.0,1639468800.0,0.9493,46776.29,2021-12-14 09:00:07.485554
240,call,48000.0,1639468800.0,0.7569,46776.29,2021-12-14 09:00:07.485554
241,call,47000.0,1639468800.0,0.7484000000000001,46776.29,2021-12-14 09:00:07.485554
242,call,50000.0,1639468800.0,0.9478,46776.29,2021-12-14 09:00:07.485554
243,call,38000.0,1639468800.0,1.2819999999999998,46776.29,2021-12-14 09:00:07.485554
244,call,42000.0,1639468800.0,1.2819999999999998,46776.29,2021-12-14 09:00:07.485554
