,type,strikes,maturities,implied_volatilities,Spot,utc_T0
324,call,30000.0,1656057600.0,0.7295,40605.66,2022-04-13 14:42:17.996364
325,call,25000.0,1656057600.0,0.8093,40605.66,2022-04-13 14:42:17.996364
326,call,15000.0,1656057600.0,1.04,40605.66,2022-04-13 14:42:17.996364
327,call,300000.0,1656057600.0,1.1761,40605.66,2022-04-13 14:42:17.996364
328,call,70000.0,1656057600.0,0.6847,40605.66,2022-04-13 14:42:17.996364
329,call,40000.0,1656057600.0,0.6382,40605.66,2022-04-13 14:42:17.996364
330,call,35000.0,1656057600.0,0.6748000000000001,40605.66,2022-04-13 14:42:17.996364
331,call,48000.0,1656057600.0,0.617,40605.66,2022-04-13 14:42:17.996364
332,call,150000.0,1656057600.0,1.0493000000000001,40605.66,2022-04-13 14:42:17.996364
333,call,60000.0,1656057600.0,0.6395000000000001,40605.66,2022-04-13 14:42:17.996364
334,call,50000.0,1656057600.0,0.618,40605.66,2022-04-13 14:42:17.996364
335,call,250000.0,1656057600.0,1.153,40605.66,2022-04-13 14:42:17.996364
336,call,44000.0,1656057600.0,0.6217,40605.66,2022-04-13 14:42:17.996364
337,call,52000.0,1656057600.0,0.6202000000000001,40605.66,2022-04-13 14:42:17.996364
338,call,90000.0,1656057600.0,0.7809,40605.66,2022-04-13 14:42:17.996364
339,call,80000.0,1656057600.0,0.7265999999999999,40605.66,2022-04-13 14:42:17.996364
340,call,46000.0,1656057600.0,0.6177,40605.66,2022-04-13 14:42:17.996364
341,call,65000.0,1656057600.0,0.6581,40605.66,2022-04-13 14:42:17.996364
342,call,20000.0,1656057600.0,0.9134,40605.66,2022-04-13 14:42:17.996364
343,call,120000.0,1656057600.0,0.9011,40605.66,2022-04-13 14:42:17.996364
344,call,75000.0,1656057600.0,0.7033,40605.66,2022-04-13 14:42:17.996364
345,call,200000.0,1656057600.0,1.1109,40605.66,2022-04-13 14:42:17.996364
346,call,45000.0,1656057600.0,0.6195,40605.66,2022-04-13 14:42:17.996364
347,call,100000.0,1656057600.0,0.8331000000000001,40605.66,2022-04-13 14:42:17.996364
348,call,42000.0,1656057600.0,0.6282,40605.66,2022-04-13 14:42:17.996364
349,call,400000.0,1664524800.0,0.9505,40605.66,2022-04-13 14:42:17.996364
350,call,50000.0,1664524800.0,0.6455,40605.66,2022-04-13 14:42:17.996364
351,call,300000.0,1664524800.0,0.9428,40605.66,2022-04-13 14:42:17.996364
352,call,80000.0,1664524800.0,0.6766,40605.66,2022-04-13 14:42:17.996364
353,call,250000.0,1664524800.0,0.9014,40605.66,2022-04-13 14:42:17.996364
354,call,120000.0,1664524800.0,0.7453,40605.66,2022-04-13 14:42:17.996364
355,call,40000.0,1664524800.0,0.6559999999999999,40605.66,2022-04-13 14:42:17.996364
356,call,200000.0,1664524800.0,0.8639,40605.66,2022-04-13 14:42:17.996364
357,call,100000.0,1664524800.0,0.7106999999999999,40605.66,2022-04-13 14:42:17.996364
358,call,25000.0,1664524800.0,0.7436,40605.66,2022-04-13 14:42:17.996364
359,call,70000.0,1664524800.0,0.6614,40605.66,2022-04-13 14:42:17.996364
360,call,35000.0,1664524800.0,0.6717,40605.66,2022-04-13 14:42:17.996364
361,call,55000.0,1664524800.0,0.6469,40605.66,2022-04-13 14:42:17.996364
362,call,20000.0,1664524800.0,0.8095,40605.66,2022-04-13 14:42:17.996364
363,call,45000.0,1664524800.0,0.6487999999999999,40605.66,2022-04-13 14:42:17.996364
364,call,60000.0,1664524800.0,0.6505,40605.66,2022-04-13 14:42:17.996364
365,call,150000.0,1664524800.0,0.7964,40605.66,2022-04-13 14:42:17.996364
366,call,65000.0,1664524800.0,0.6552,40605.66,2022-04-13 14:42:17.996364
367,call,30000.0,1664524800.0,0.6988,40605.66,2022-04-13 14:42:17.996364
368,call,350000.0,1664524800.0,0.9431,40605.66,2022-04-13 14:42:17.996364
369,call,90000.0,1664524800.0,0.6951999999999999,40605.66,2022-04-13 14:42:17.996364
370,call,15000.0,1664524800.0,0.8926999999999999,40605.66,2022-04-13 14:42:17.996364
371,call,25000.0,1672387200.0,0.7293000000000001,40605.66,2022-04-13 14:42:17.996364
372,call,100000.0,1672387200.0,0.7,40605.66,2022-04-13 14:42:17.996364
373,call,50000.0,1672387200.0,0.6623,40605.66,2022-04-13 14:42:17.996364
374,call,250000.0,1672387200.0,0.841,40605.66,2022-04-13 14:42:17.996364
375,call,300000.0,1672387200.0,0.8785,40605.66,2022-04-13 14:42:17.996364
376,call,70000.0,1672387200.0,0.6705,40605.66,2022-04-13 14:42:17.996364
377,call,200000.0,1672387200.0,0.8033,40605.66,2022-04-13 14:42:17.996364
378,call,150000.0,1672387200.0,0.7526,40605.66,2022-04-13 14:42:17.996364
379,call,40000.0,1672387200.0,0.6701999999999999,40605.66,2022-04-13 14:42:17.996364
380,call,60000.0,1672387200.0,0.664,40605.66,2022-04-13 14:42:17.996364
381,call,35000.0,1672387200.0,0.6838,40605.66,2022-04-13 14:42:17.996364
382,call,30000.0,1672387200.0,0.7011,40605.66,2022-04-13 14:42:17.996364
383,call,45000.0,1672387200.0,0.6647,40605.66,2022-04-13 14:42:17.996364
384,call,90000.0,1672387200.0,0.6884,40605.66,2022-04-13 14:42:17.996364
385,call,120000.0,1672387200.0,0.7192000000000001,40605.66,2022-04-13 14:42:17.996364
386,call,15000.0,1672387200.0,0.8331000000000001,40605.66,2022-04-13 14:42:17.996364
387,call,80000.0,1672387200.0,0.6796,40605.66,2022-04-13 14:42:17.996364
388,call,55000.0,1672387200.0,0.6625,40605.66,2022-04-13 14:42:17.996364
389,call,20000.0,1672387200.0,0.7722,40605.66,2022-04-13 14:42:17.996364
390,call,250000.0,1680249600.0,0.7813,40605.66,2022-04-13 14:42:17.996364
391,call,70000.0,1680249600.0,0.6746,40605.66,2022-04-13 14:42:17.996364
392,call,30000.0,1680249600.0,0.6912,40605.66,2022-04-13 14:42:17.996364
393,call,20000.0,1680249600.0,0.737,40605.66,2022-04-13 14:42:17.996364
394,call,100000.0,1680249600.0,0.6864,40605.66,2022-04-13 14:42:17.996364
395,call,40000.0,1680249600.0,0.6728000000000001,40605.66,2022-04-13 14:42:17.996364
396,call,140000.0,1680249600.0,0.7128,40605.66,2022-04-13 14:42:17.996364
397,call,120000.0,1680249600.0,0.6995,40605.66,2022-04-13 14:42:17.996364
398,call,50000.0,1680249600.0,0.6676000000000001,40605.66,2022-04-13 14:42:17.996364
399,call,150000.0,1680249600.0,0.7193999999999999,40605.66,2022-04-13 14:42:17.996364
400,call,80000.0,1680249600.0,0.6790999999999999,40605.66,2022-04-13 14:42:17.996364
401,call,300000.0,1680249600.0,0.8001,40605.66,2022-04-13 14:42:17.996364
402,call,60000.0,1680249600.0,0.6685,40605.66,2022-04-13 14:42:17.996364
403,call,200000.0,1680249600.0,0.7543000000000001,40605.66,2022-04-13 14:42:17.996364
